movie_ID,title,tconst,match_type
6194,Defying Gravity,tt0156460,1.0
15040,Rage Against the Machine,tt0247648,1.0
11701,Contact,tt0118884,1.0
14697,Pervirella,tt0130184,1.0
12224,Scream 2,tt13270436,1.0
3045,Mean Guns,tt0119642,1.0
4537,Legend of the Wolf,tt0172711,1.0
8178,Breakdown,tt0118771,1.0
11295,Perfect Blue,tt0156887,1.0
10594,Tower of Terror,tt0131620,1.0
15468,Mahalia Jackson: The Power and the Glory,tt0140347,1.0
5672,The Borrowers,tt0118755,1.0
13068,Oscar and Lucinda,tt0119843,1.0
15505,Moon Over Broadway,tt0125412,1.0
67,Vampire Journals,tt0120428,1.0
13063,That Darn Cat,tt0120317,1.0
5225,The Nazis: A Warning from History,tt0207907,1.0
14331,What the Deaf Man Heard,tt0120498,1.0
13440,Gone Fishin',tt0119214,1.0
5655,The Harmonists,tt0128133,1.0
7955,Four Days in September,tt0119815,1.0
7401,Picture Perfect,tt0119896,1.0
4756,Island of Greed,tt0156588,1.0
7381,Flubber,tt0119137,1.0
8558,Dancehall Queen,tt0127497,1.0
16267,The Beautician and the Beast,tt0118691,1.0
317,Mandela and de Klerk,tt0119607,1.0
13860,Volcano,tt0496460,1.0
11151,Kicked in the Head,tt0119457,1.0
14316,The Ugly,tt0120401,1.0
975,Convict 762,tt0118886,1.0
3490,Retroactive,tt0117468,1.0
11289,Fleetwood Mac: The Dance,tt0123073,1.0
10325,Last Stand at Saber River,tt0119501,1.0
8589,She's So Lovely,tt0120112,1.0
4763,Top of the World,tt0120353,1.0
11230,No. 3,tt0128371,1.0
983,Wishful Thinking,tt0120523,1.0
7927,The Peacekeeper,tt0119872,1.0
7926,Ellis Island,tt4956162,1.0
5275,Ernest Goes to Africa,tt0119068,1.0
7917,A Life Less Ordinary,tt0119535,1.0
11516,Invasion,tt0118452,1.0
12975,Open Your Eyes,tt0125659,1.0
473,Princess Mononoke,tt0119698,1.0
4698,The Lost World: Jurassic Park,tt0119567,1.0
8701,Hostile Waters,tt0119320,1.0
10405,Don King: Only in America,tt0119838,1.0
4932,The Saint,tt0120053,1.0
13039,Paradise Road,tt0119859,1.0
13577,Mad City,tt0119592,1.0
4926,Washington Square,tt0120481,1.0
940,Hercules,tt0119282,1.0
719,City of Industry,tt0118859,1.0
7410,Leonardo da Vinci: Renaissance Master,tt0397028,1.0
7936,Unmade Beds,tt0127952,1.0
13593,Life Is Beautiful,tt0118799,1.0
8334,Conspiracy Theory,tt1074304,1.0
13793,East Side Story,tt0119040,1.0
13795,The Jackal,tt0119395,1.0
11172,Kundun,tt0119485,1.0
5709,Hollywood Confidential,tt0119302,1.0
15906,Keys to Tulsa,tt0116762,1.0
3355,The Ice Storm,tt0119349,1.0
8383,Angels in the Endzone,tt0118618,1.0
13196,Going All the Way,tt0119209,1.0
5704,Seven Years in Tibet,tt0120102,1.0
4857,Eddie Izzard: Glorious,tt0195753,1.0
1286,"Welcome Back, Mr. McDonald",tt0133170,1.0
13195,Austin Powers: International Man of Mystery,tt0118655,1.0
2137,Excess Baggage,tt0119086,1.0
4852,U Turn,tt0120399,1.0
955,Rhyme & Reason,tt0120014,1.0
15385,Amistad,tt0118607,1.0
7650,The Matchmaker,tt0625409,1.0
13540,Bandits,tt0118682,1.0
2911,The Alarmist,tt0119534,1.0
13243,Deewana Mastana,tt0118957,1.0
10375,My Best Friend's Wedding,tt0119738,1.0
5820,True Women,tt0118499,1.0
13234,Mortal Kombat: Annihilation,tt0119707,1.0
13225,Under Pressure,tt0579513,1.0
15669,A Smile Like Yours,tt0120151,1.0
13223,Heaven's Burning,tt0119272,1.0
17638,The Wings of the Dove,tt0120520,1.0
949,Henry Fool,tt0122529,1.0
4876,Vegas Vacation,tt0120434,1.0
15933,A Life Apart: Hasidism in America,tt0119533,1.0
11211,Under the Skin,tt0124185,1.0
2655,Perfect Body,tt0119881,1.0
14253,Lolita,tt0119558,1.0
3468,Music for Montserrat,tt0324983,1.0
3141,Curtain Call,tt0801925,1.0
8518,Air Bud,tt0118570,1.0
13449,Squeeze,tt0117724,1.0
14291,Judwaa,tt0119428,1.0
2133,Rebecca,tt0119991,1.0
15651,Oliver Twist,tt0119825,1.0
16242,Con Air,tt0118880,1.0
320,Eat Your Heart Out,tt0119042,1.0
2011,Turbo: A Power Rangers Movie,tt0120389,1.0
10388,Gridlock'd,tt0119225,1.0
17649,That Old Feeling,tt0120318,1.0
7367,Strip Search,tt0120230,1.0
2135,Nothing to Lose,tt0119807,1.0
13505,The Odyssey,tt0118414,1.0
14257,The Life of Jesus,tt0120448,1.0
331,Chasing Amy,tt0118842,1.0
13516,Floating,tt0139216,1.0
5183,100 Years of Comedy,tt0465888,1.0
13518,Kull the Conqueror,tt0119484,1.0
1323,Afterglow,tt0118566,1.0
731,Mr. Magoo,tt0119718,1.0
15488,Vaudeville,tt0133256,1.0
4828,Men,tt0119653,1.0
13450,Gang Related,tt0118900,1.0
505,A Thousand Acres,tt0120323,1.0
10343,Out to Sea,tt0119848,1.0
15697,Future War,tt0113135,1.0
13353,Paul McCartney: In the World Tonight,tt0168065,1.0
10542,The Adventures of Paddington Bear,tt0314975,1.0
7484,Downtown Torpedoes,tt0156998,1.0
7520,The Creeps,tt0129852,1.0
2636,Eric Clapton: Live in Hyde Park,tt0308226,1.0
12824,4 Little Girls,tt0118540,1.0
5995,The Long Way Home,tt0119561,1.0
11277,The Rainmaker,tt0119978,1.0
12820,See the Sea,tt0139564,1.0
1446,Waco: The Rules of Engagement,tt0120472,1.0
11259,Shooting Fish,tt0120122,1.0
15734,Six Ways to Sunday,tt0127288,1.0
11119,Wild America,tt0120512,1.0
14421,The Gambler,tt0129111,1.0
15754,Breaking Up,tt0525147,1.0
8837,Cube,tt0123755,1.0
2095,Liar Liar,tt0119528,1.0
12863,Tidal Wave: No Escape,tt0120331,1.0
13990,The House of Yes,tt0119324,1.0
3113,Dante's Peak,tt0118928,1.0
7020,Love Stories,tt0123889,1.0
15545,Selena,tt0120094,1.0
10711,The Myth of Fingerprints,tt0119746,1.0
10423,Rosewood,tt0120036,1.0
75,Grind,tt0119228,1.0
2100,Bliss,tt0118742,1.0
6961,George of the Jungle,tt0119190,1.0
16442,Men Seeking Women,tt0219919,1.0
2640,The Spanish Prisoner,tt0120176,1.0
5389,Who the Hell Is Juliette?,tt0126627,1.0
8904,Good Will Hunting,tt0119217,1.0
1039,Lawn Dogs,tt0119506,1.0
6013,An American Werewolf in Paris,tt0118604,1.0
12767,Mr. Nice Guy,tt0117786,1.0
11296,The Canterville Ghost,tt0221859,1.0
16039,Welcome to Sarajevo,tt0120490,1.0
2623,Mandragora,tt0119608,1.0
13371,Chuck Norris: Private Lesson,tt0218888,1.0
5037,Hameshaa,tt0172534,1.0
14144,Suicide Kings,tt0120241,1.0
8225,Full Alert,tt0134664,1.0
7777,River Made to Drown In,tt0165445,1.0
5531,The Assignment,tt0118647,1.0
8872,In & Out,tt0119360,1.0
285,The Devil's Own,tt0118972,1.0
13411,Koyla,tt0136352,1.0
11407,Preaching to the Perverted,tt0119935,1.0
4570,Midnight in the Garden of Good and Evil,tt0119668,1.0
700,Todd McFarlane's Spawn,tt4641774,1.0
8888,Lewis & Clark & George,tt0113646,1.0
14438,Habitat,tt0119243,1.0
4567,Illusions of Sin,tt0119354,1.0
15730,The Peacemaker,tt0119874,1.0
8893,Berserk,tt0318871,1.0
8232,The Edge,tt0119051,1.0
13362,The Fire That Burns,tt0120453,1.0
8176,The Locusts,tt0119557,1.0
12786,Casper: A Spirited Beginning,tt0118824,1.0
13641,Prefontaine,tt0119937,1.0
15529,Money Talks,tt0119695,1.0
17621,Tomorrow Never Dies,tt7979092,1.0
13649,Reckless,tt0138739,1.0
8754,Soul Food,tt0120169,1.0
11419,David Searching,tt0132914,1.0
8305,In Praise of Older Women,tt0116193,1.0
6998,Laserhawk,tt0127640,1.0
15799,Telling Lies in America,tt0120303,1.0
15798,Love! Valour! Compassion!,tt0119578,1.0
12918,Men in Black,tt0119654,1.0
15991,Wilde,tt0120514,1.0
2429,Close to You: Remembering the Carpenters,tt0472263,1.0
13651,Air Force One,tt0118571,1.0
1503,The Boxer,tt0118760,1.0
5749,The Woodlanders,tt0120532,1.0
7004,Free Willy 3: The Rescue,tt0119152,1.0
5957,Fire Down Below,tt0119123,1.0
8718,Dead Silence,tt0118942,1.0
15257,Lost Highway,tt0116922,1.0
5637,Vanishing Point,tt0120430,1.0
13838,Dream with the Fishes,tt0119019,1.0
8317,Grosse Pointe Blank,tt0119229,1.0
14192,Starship Troopers,tt0120201,1.0
1009,Judaai,tt0119427,1.0
12940,Event Horizon,tt0119081,1.0
795,Landmarks of Early Film,tt3238758,1.0
5797,The Well,tt0120493,1.0
928,The Night That Never Happened,tt0125950,1.0
17674,Cure,tt0123948,1.0
12895,Ivanhoe,tt0118354,1.0
14176,Switchback,tt0119210,1.0
3308,Treasure Island,tt0188249,1.0
11547,The End of Violence,tt0119062,1.0
7242,Love Jones,tt0119572,1.0
13416,Inspirations,tt0125249,1.0
16011,Broadway Damage,tt0118780,1.0
12882,Lilith Fair: A Celebration of Women in Music,tt0301546,1.0
7843,Miss Evers' Boys,tt0119679,1.0
3182,Private Parts,tt0119951,1.0
7719,Changing Habits,tt0115865,1.0
13417,Home Alone 3,tt0119303,1.0
16091,Firelight,tt0119125,1.0
429,Zeus and Roxanne,tt0120550,1.0
10526,McHale's Navy,tt0119640,1.0
7805,Cracker,tt0118290,2.0
5063,Mouse Hunt,tt0119715,2.0
4471,If I Never See You Again,tt0158855,3.0
14455,Mrityudand,tt0119720,3.0
11995,Love of Man,tt0118610,3.0
16925,Family of Cops 2,tt0118770,3.0
3760,Tom Jones,tt0123351,3.0
4274,Hostage High,tt0118969,3.0
6606,Another 9 1/2 Weeks,tt0119576,3.0
15502,Dance with the Devil,tt0119879,3.0
10670,Full Metal Yakuza,tt0299910,3.0
17490,Fairy Tale: A True Story,tt0119095,3.0
7089,Blood Sisters of Lesbian Sin,tt0300485,3.0
7422,The Saltmen of Tibet,tt0120056,3.0
11515,Rudyard Kipling's The Second Jungle Book: Mowgli and Baloo,tt0120087,3.0
10507,Sapnay,tt0274789,3.0
13008,Mrs. Dalloway,tt0119723,3.0
13496,B.A.P.S.,tt0118663,3.0
13477,Stephen King's The Shining,tt0118460,3.0
10256,The 6th Man,tt0120142,3.0
438,Bean: The Movie,tt0118689,3.0
8830,187,tt0118531,3.0
14162,Wax Mask,tt0119588,3.0
16014,Testamento,tt0120313,3.0
300,Option Zero,tt0206990,3.0
352,Pick a Card,tt0134028,3.0
9023,Oz: Season 1,,
4462,Raven,,
2240,Thrill Ride: The Science of Fun: IMAX,,
17245,Ma Vie En Rose,,
8975,Dragon Ball Z: Vol. 2: The Saiyans,,
8948,Slayers: Premium,,
25,Inspector Morse 31: Death Is Now My Neighbour,,
1803,Alien: Resurrection: Collector's Edition,,
6875,Andrea Bocelli: A Night in Tuscany,,
4476,VeggieTales: The Star of Christmas,,
4494,Cartoon Crazys: Vol. 1,,
17687,Oz: Season 3,,
17239,Tenchi the Movie 2: Daughter of Darkness,,
1053,Mysteries of Magic: Vol. 1,,
4422,Human Cargo,,
1048,Year of the Horse: Neil Young & Crazy Horse Live,,
6838,Jungle Boy,,
9133,Sharpe 14: Sharpe's Waterloo,,
4453,National Geographic: Volcano: Nature's Inferno,,
2396,Starship Troopers: Bonus Material,,
17311,King of the Hill: Season 2,,
9468,Battle Athletes: Vol. 3: Go,,
1169,Bjork: Shepherds Bush Empire,,
14798,Masters of Russian Animation #4,,
16971,Mr. Toad's Wild Ride,,
14799,Mystery Science Theater 3000: Space Mutiny,,
14800,A Touch of Frost: Season 5,,
6509,Spike and Mike's Sick & Twisted Festival of Animation: Full Frontal,,
9760,"Caroline Myss, Ph.D.: Why People Don't Heal / Three Levels of Power",,
14807,Sharpe 13: Sharpe's Justice,,
9770,Operation Delta Force 3: Clear Target,,
16936,Albino Alligator,,
203,Sports Illustrated Swimsuit Edition: 1997,,
6269,Secrets of the Warrior's Power: Kung Fu,,
14969,The Best of the Andy Griffith Show,,
16917,La Femme Nikita: Season 1,,
198,Gupt,,
9674,Night Flier,,
3959,Classic Albums: Stevie Wonder: Songs in the Key of Life,,
6534,Alaska: Spirit of the Wild: IMAX,,
3883,Charles Mingus: Triumph of the Underdog,,
9901,Just Shoot Me: Seasons 1 & 2,,
1606,Til There Was You,,
9929,Buffy the Vampire Slayer: Season 1,,
603,Burn Up Excess: Vol. 1: To Serve and Protect,,
9794,Sakura Wars,,
9823,Cadfael: The Raven in the Foregate,,
10930,Dragon Ball Z: Dead Zone,,
6312,Breaking the Surface,,
2357,Ballykissangel: Series 3,,
11940,Amazon: IMAX,,
11939,Boogie Nights: Bonus Material,,
1629,"Sesame Street: 1-2-3, Count with Me",,
14556,Mission to Mir: IMAX,,
9260,Mystery Science Theater 3000: Timechasers,,
16675,Arthur Makes the Team,,
651,The Rainbow Fish / Dazzle the Dinosaur,,
4252,Oliver's Travels,,
2758,Finding North,,
9315,Knocking On Death's Door,,
4222,Battle Athletes Victory: Vol. 4: Spaceward Ho!,,
3629,The Boys Club,,
12356,Whales: An Unforgettable Journey: IMAX,,
3050,Robin Hood Gang (aka Angels in the Attic),,
10856,Classic Albums: Jimi Hendrix: Electric Ladyland,,
2747,Short #5: Diversity,,
16570,Slayers: Great,,
9161,Animation Greats,,
4367,First Do No Harm,,
16586,Jackie Brown: Collector's Series: Bonus Material,,
6780,Brooklyn South: The Complete Series,,
1549,Deja Vu,,
1090,Eel,,
3600,Head Above Water,,
3073,Ballykissangel: Series 2,,
12461,Keb' Mo': Sessions at West 54th,,
16632,Basic Math: The Standard Deviants,,
11636,Chuck Close: A Portrait in Progress,,
9558,Elvis Presley: Great Performances: Vol. 3: From the Waist Up,,
4092,How To Be A Player,,
16821,Classic Albums: The Grateful Dead: Anthem to Beauty,,
11710,Men in Black: Bonus Material,,
15002,Frozen,,
4076,Directors: Joel Schumacher,,
9551,Drunks,,
9552,I.M. Pei,,
4062,Battle Athletes: Vol. 2: Ready,,
3681,Hav Plenty,,
9567,Mystery Science Theater 3000: Overdrawn at the Memory Bank,,
6250,Female Perversions,,
9584,Billy Joel: Greatest Hits: Vol. 3: The Video,,
1581,Twilight of the Golds,,
10121,Homicide: Life on the Street: Season 6,,
14649,Nazi Medicine / The Cross and the Star: Double Feature,,
9382,Everybody Loves Raymond: Season 2,,
16748,Trail of a Serial Killer,,
6653,Gadjo Dilo,,
14684,Chick Corea & Friends: Live,,
10087,"Dr. Quinn, Medicine Woman: Season 6",,
11699,Slayers: Gorgeous,,
11705,VeggieTales: A Snoodles Tale,,
10764,Star Trek: Voyager: Season 4,,
8601,Rebirth of Mothra 1 & 2: Double Feature,,
4919,South Park: Passion of the Jew,,
7207,America's Atomic Bomb Tests,,
10718,Habit,,
8347,As Time Goes By: Series 6,,
4918,Slayers Try DVD Collection,,
7103,DNA,,
17376,Amityville Dollhouse,,
17657,Portishead: Roseland New York Live,,
3196,Leave it to Beaver,,
5209,Dein Perry's: Tap Dogs,,
8571,The X-Files: Season 5,,
11351,The Haunted Lantern,,
7688,Cadfael: The Rose Rent,,
13084,Mystery Science Theater 3000: Prince of Space,,
16304,Jean Michel Jarre: Oxygene Moscow: The Portrait,,
8624,VeggieTales Classics: Josh and the Big Wall!,,
11247,Touching Evil: Series 2,,
15270,The Pretender: Season 2,,
11380,Edie and Pen,,
8401,Teenage Catgirls in Heat,,
17322,VeggieTales Classics: God Wants Me to Forgive Them!?!,,
16345,Hidden Hollywood,,
1864,Dave Grusin: West Side Story,,
16349,Mr. Show: Season 3,,
3332,Spike and Mike's Sick & Twisted Festival of Animation,,
1870,Late Bloomers,,
15277,Night Falls on Manhattan,,
5923,Gabbeh,,
8118,Spawn: The Movie,,
3262,Gray's Anatomy,,
4725,Pink Panther Cartoon Collection: Jet Pink,,
12996,Operation Delta Force 2,,
15463,Touching Evil: Series 1,,
991,Burn Up Excess: Vol. 2: Crimes and Missed Demeanors,,
5743,Black Thunder,,
8660,Classic Albums: Fleetwood Mac: Rumours,,
14363,Stargate SG-1: Season 1,,
5092,Buffy the Vampire Slayer: Season 2,,
16133,Profiler: Season 2,,
14214,Star Trek: Deep Space Nine: Season 6,,
14107,The Mafia: An Expose - Coming to America/Al Capone,,
10381,Bertie & Elizabeth,,
7158,The Best of Friends: Season 4,,
10355,Diary of a Serial Killer,,
10683,Father Ted: Series 3,,
15940,Box of Moonlight,,
16145,Losing Control,,
10374,Goosebumps: Scary House,,
3447,Face the Evil,,
16152,Minsara Kanavu: Tamil,,
8395,Faster Than Sound: Nova,,
5458,Directors: Rob Reiner,,
7332,Frasier: Season 5,,
4838,The Substance of Fire,,
5173,Roots of Rhythm,,
327,Storefront Hitchcock,,
3477,Off the Menu: The Last Days of Chasens,,
15341,Godmoney,,
15883,National Geographic: Tigers of the Snow,,
1900,Club Vampire,,
5450,Wacky Babies & Tender Times: Marty Stouffer's Wild America,,
14088,The Pillow Book,,
8103,National Geographic: Asteroids: Deadly Impact,,
17342,Sam Kinison: Why Did We Laugh?,,
13536,Young Hercules,,
16252,Midsomer Murders: The Killings at Badger's Drift,,
7109,Cilantro y Perejil,,
480,Flypaper,,
10467,Music From Another Room,,
5850,Laser Mission,,
3438,Sharpe 12: Sharpe's Revenge,,
10385,Goosebumps: Werewolf of Fever Swamp,,
10492,Stomp: Stomp Out Loud,,
13523,Kiss Me Guido,,
5290,Beast Wars Transformers: Season 2,,
7029,Red Shoe Diaries: Temple of Flesh,,
7806,Classic Albums: The Band,,
6955,Agatha Christie's The Pale Horse,,
5774,Mumia Abu-Jamal: A Case For Reasonable Doubt?,,
7481,Joe Cocker: Across From Midnight Tour,,
8849,Kama Sutra: A Tale of Love,,
15681,Butch Camp,,
10638,Night Screams,,
1023,Sesame Street: Elmo Saves Christmas,,
8269,Riverdance,,
101,Complete Shamanic Princess,,
13834,National Geographic: Killer Wave: Power of the Tsunami,,
12857,Cold Feet: Season 1,,
7251,The Best of Sessions at West 54th: Vol. 1,,
10261,Trial & Error,,
12808,Velocity Trap,,
7735,Rurouni Kenshin,,
15623,Painted Lady (Masterpiece Theatre),,
7494,Jackie Brown: Collector's Series,,
5030,Black Scorpion 2: Ground Zero,,
2534,The Bible Collection: David,,
2069,Super Speedway: IMAX,,
12759,7th Heaven: Season 2,,
16464,Space Ghost Coast to Coast: Vol. 3,,
13773,Video Essentials,,
8936,Bram Stoker's The Mummy,,
16467,"Alanis Morissette: Jagged Little Pill, Live",,
698,Daud,,
5752,China Gate,,
2081,Lewis and Clark: Great Journey West: Special Edition (Standard Version),,
9949,Jackie Chan's First Strike,,
10267,Goosebumps: Night of the Living Dummy III,,
11306,Casey's Shadow,,
6999,Bongwater,,
10418,South Park: Season 1,,
13425,Israel: A Nation is Born,,
7620,Millennium: Season 2,,
7874,Key the Metal Idol,,
2550,Astronomy Adventure: Learning Astronomy History & Principles: The Standard Deviants,,
13652,Project Grizzly,,
14033,Psychopath,,
14037,Burn Up Excess: Vol. 4: The Case of the Black Diamonds,,
304,King of the Hill: Season 1,,
8140,Hercules: The Legendary Journeys: Season 4,,
1980,Alien: Resurrection: Collector's Edition: Bonus Material,,
7902,Cadfael: St. Peter's Fair,,
3519,Area 51,,
13427,Slayers: Excellent,,
5309,Friends: Season 4,,
5311,Cadillac Ranch,,
8080,Highlander: Season 6,,
8288,Solomon: The Bible,,
15779,Space Truckers,,
13670,White Badge,,
2108,VeggieTales Classics: Larry-Boy & The Fib from Outer Space,,
2223,Wrong Guy,,
7466,Beast City,,
17416,Aur Pyar Ho Gaya,,
8278,In the Flesh,,
5966,"Other Voices, Other Rooms",,
3119,Lewis and Clark: The Journey of the Corps of Discovery,,
15785,Mystery of the Maya: IMAX,,
12264,Final Justice,tt0161574,1.0
8319,A True Mob Story,tt0165998,1.0
1897,Route 9,tt0140519,1.0
12289,Kareeb,tt0189633,1.0
9439,Eternal,tt20256356,1.0
8781,Quest for Camelot,tt18259246,1.0
931,Another Day in Paradise,tt0127722,1.0
17406,Apocalypse,tt0176457,1.0
12513,Star Trek: Insurrection,tt0120844,1.0
16110,In God's Hands,tt0743497,1.0
8720,Hit Me,tt0710478,1.0
6113,Living Out Loud,tt0120722,1.0
14367,Lethal Weapon 4,tt0122151,1.0
12994,One Tough Cop,tt0122642,1.0
9167,Major Saab,tt0172761,1.0
17180,Great Expectations,tt1500493,1.0
330,Wild Things,tt0207280,1.0
14660,The Waterboy,tt0120484,1.0
4936,My Giant,tt0120765,1.0
12303,Senseless,tt0120820,1.0
8350,Stalker,tt0629433,1.0
11682,Alexander Calder,tt0277562,1.0
17665,Shark Skin Man and Peach Hip Girl,tt0169222,1.0
744,Hot War,tt0181582,1.0
10392,The Thin Red Line,tt0120863,1.0
9405,Hoods,tt0166219,1.0
11638,Sliding Doors,tt0120148,1.0
1068,Ringu,tt0178868,1.0
10108,New Rose Hotel,tt0133122,1.0
10337,Snake Eyes,tt0120832,1.0
937,Fallen,tt0119099,1.0
12294,Around the Fire,tt0139030,1.0
1941,The Life of Birds,tt0175394,1.0
6778,Tarzan and the Lost City,tt0120856,1.0
17726,Cats,tt0639525,1.0
16070,Sitcom,tt0157044,1.0
11152,American History X,tt0120586,1.0
8253,Brain Drain,tt0166621,1.0
7005,Basil,tt0118686,1.0
8257,Totally Confused,tt0209428,1.0
15425,The Big Lebowski,tt0118715,1.0
16347,The Inheritors,tt0141824,1.0
11096,Holy Man,tt0120701,1.0
5001,Lulu on the Bridge,tt0125879,1.0
4681,Orphans,tt0659258,1.0
4297,Eden,tt0739279,1.0
372,Jeans,tt0151121,1.0
137,Naked Lies,tt0139487,1.0
5008,The Pentagon Wars,tt0144550,1.0
12529,Darkness Falls,tt0676642,1.0
1693,Sphere,tt0471485,1.0
8244,Desert Blue,tt0126261,1.0
15267,Babylon 5: In the Beginning,tt0120711,1.0
9143,Queen Emeraldas,tt0184844,1.0
9146,The Rugrats Movie,tt13365710,1.0
14377,Home Fries,tt0119304,1.0
11031,Telling You,tt0120859,1.0
4703,Your Place or Mine,tt0178998,1.0
1703,Ever After: A Cinderella Story,tt0120631,1.0
16256,Earthlight,tt0167914,1.0
3408,High Art,tt0139362,1.0
4968,National Geographic: The Photographers,tt2241363,1.0
6982,Strangeland,tt0124102,1.0
13095,The Rat Pack,tt0146165,1.0
17325,Falling for a Dancer,tt0169444,1.0
2173,BASEketball,tt6604524,1.0
14178,Tango,tt0630436,1.0
2777,Restless,tt0183700,1.0
9464,Sleepless Town,tt0169929,1.0
4374,Disturbing Behavior,tt0134619,1.0
10091,Tokyo Eyes,tt0157117,1.0
16340,Casper Meets Wendy,tt0140883,1.0
4721,Central Station,tt0140888,1.0
4664,White Lies,tt0120639,1.0
17668,Secret Defense,tt0120665,1.0
10731,Talk of Angels,tt0120271,1.0
7165,Blues Brothers 2000,tt0118747,1.0
7163,A Simple Plan,tt0120324,1.0
15377,Deep Rising,tt0118956,1.0
6130,Curse of the Puppet Master,tt28606471,1.0
1365,Kurt & Courtney,tt0138563,1.0
10282,Godzilla,tt0120685,1.0
16671,Babylon 5: Thirdspace,tt0121804,1.0
14232,Act of War,tt0144080,1.0
9341,Heartwood,tt0119269,1.0
7171,Milo,tt0167284,1.0
7069,The Newton Boys,tt0120769,1.0
9278,Wicked,tt0120088,1.0
8435,Urban Ghost Story,tt0120423,1.0
1113,Lost Universe,tt0236450,1.0
8437,Soldier,tt0211634,1.0
7169,Palmetto,tt0120782,1.0
11440,From the Edge of the City,tt0181547,1.0
950,Explosive Dance,tt0238212,1.0
4322,City of Glass,tt0179110,1.0
4310,Bride of Chucky,tt0144120,1.0
3076,Shadow of Doubt,tt0119989,1.0
15368,Blackjack,tt0126816,1.0
17216,Following,tt0154506,1.0
15163,The Prince of Egypt,tt0120794,1.0
9304,Phantasm IV: Oblivion,tt0138703,1.0
1106,Virtual Girl,tt0159099,1.0
13180,Class Trip,tt0156408,1.0
8595,Billy's Hollywood Screen Kiss,tt0137386,1.0
12399,Practical Magic,tt0594881,1.0
1886,Of Freaks and Men,tt0156849,1.0
2969,The Suspect,tt0177268,1.0
10739,The Man in the Iron Mask,tt0120744,1.0
11657,The Quarry,tt0169156,1.0
9309,Twilight,tt0599831,1.0
6713,Luminous Motion,tt0166695,1.0
6160,Generator Gawl,tt0284145,1.0
88,Record of Lodoss War: Chronicles of the Heroic Knight,tt0247128,1.0
4247,Velvet Goldmine,tt0120879,1.0
